Date de la mesure,09724X0023/P2,09724X0028/P37,09728X0177/PZ1BEC
2016-03-02,101.14,106.61,96.48
2016-03-03,101.14,106.62,96.48
2016-03-04,101.13,106.58,96.47
2016-03-05,101.62,106.88,97.11
2016-03-06,102.07,107.47,97.44
2016-03-07,102.27,107.8,97.52
2016-03-08,102.38,108.02,97.56
2016-03-09,102.45,108.16,97.58
2016-03-10,102.49,108.27,97.6
2016-03-11,102.52,108.35,97.61
2016-03-12,102.55,108.41,97.62
2016-03-13,102.59,108.48,97.64
2016-03-14,102.61,108.52,97.65
2016-03-15,102.63,108.56,97.65
2016-03-16,102.63,108.56,97.65
2016-03-17,102.65,108.56,97.67
2016-03-18,102.66,108.58,97.68
2016-03-19,102.67,108.58,97.69
2016-03-20,102.7,108.62,97.71
2016-03-21,102.72,108.64,97.72
2016-03-22,102.74,108.68,97.74
2016-03-23,102.76,108.7,97.74
2016-03-24,102.75,108.68,97.73
2016-03-25,102.75,108.68,97.73
2016-03-26,102.75,108.66,97.73
2016-03-27,102.77,108.68,97.74
2016-03-28,102.77,108.66,97.73
2016-03-29,102.76,108.66,97.73
2016-03-30,102.76,108.64,97.73
2016-03-31,102.78,108.66,97.73
2016-04-01,102.78,108.64,97.73
2016-04-02,102.79,108.65,97.75
2016-04-03,102.83,108.7,97.78
2016-04-04,102.83,108.71,97.78
2016-04-05,102.84,108.72,97.78
2016-04-06,102.83,108.72,97.78
2016-04-07,102.84,108.69,97.78
2016-04-08,102.84,108.67,97.78
2016-04-09,102.8,108.59,97.75
2016-04-10,102.73,108.48,97.71
2016-04-11,102.69,108.39,97.68
2016-04-12,102.67,108.33,97.66
2016-04-13,102.64,108.28,97.64
2016-04-14,102.62,108.23,97.63
2016-04-15,102.59,108.18,97.6
2016-04-16,102.57,108.13,97.59
2016-04-17,102.54,108.09,97.57
2016-04-18,102.53,108.06,97.56
2016-04-19,102.49,107.99,97.53
2016-04-20,102.44,107.92,97.5
2016-04-21,102.41,107.87,97.49
2016-04-22,102.39,107.83,97.46
2016-04-23,102.37,107.79,97.45
2016-04-24,102.33,107.74,97.43
2016-04-25,102.28,107.66,97.39
2016-04-26,102.23,107.58,97.35
2016-04-27,102.17,107.5,97.31
2016-04-28,102.12,107.42,97.27
2016-04-29,102.08,107.35,97.24
2016-04-30,102.04,107.3,97.22
2016-05-01,101.99,107.25,97.19
2016-05-02,101.96,107.19,97.16
2016-05-03,101.9,107.1,97.11
2016-05-04,101.84,107.02,97.08
2016-05-05,101.81,106.97,97.06
2016-05-06,101.76,106.9,97.03
2016-05-07,101.73,106.85,97.0
2016-05-08,101.67,106.78,96.97
2016-05-09,101.64,106.73,96.95
2016-05-10,101.65,106.7,97.01
2016-05-11,101.72,106.8,97.11
2016-05-12,101.77,107.04,97.21
2016-05-13,101.79,107.08,97.2
2016-05-14,101.78,107.06,97.16
2016-05-15,101.73,107.01,97.14
2016-05-16,101.69,106.92,97.1
2016-05-17,101.65,106.85,97.07
2016-05-18,101.59,106.78,97.02
2016-05-19,101.55,106.72,96.99
2016-05-20,101.5,106.65,96.95
2016-05-21,101.47,106.61,96.92
2016-05-22,101.44,106.59,96.9
2016-05-23,101.43,106.59,96.89
2016-05-24,101.41,106.56,96.85
2016-05-25,101.37,106.5,96.81
2016-05-26,101.33,106.45,96.78
2016-05-27,101.3,106.42,96.76
2016-05-28,101.29,106.41,96.75
2016-05-29,101.27,106.39,96.76
2016-05-30,101.27,106.37,96.75
2016-05-31,101.23,106.31,96.71
2016-06-01,101.18,106.26,96.68
2016-06-02,101.15,106.21,96.65
2016-06-03,101.1,106.14,96.62
2016-06-04,101.08,106.11,96.61
2016-06-05,101.04,106.07,96.58
2016-06-06,101.0,106.0,96.55
2016-06-07,100.95,105.94,96.5
2016-06-08,100.89,105.86,96.45
2016-06-09,100.79,105.71,96.39
2016-06-10,100.71,105.6,96.35
2016-06-11,100.62,105.44,96.28
2016-06-12,100.52,105.32,96.22
2016-06-13,100.44,105.21,96.17
2016-06-14,100.36,105.09,96.09
2016-06-15,100.24,104.97,96.04
2016-06-16,100.2,104.88,95.99
2016-06-17,100.16,104.79,95.98
2016-06-18,100.12,104.69,95.93
2016-06-19,100.06,104.59,95.89
2016-06-20,99.99,104.5,95.83
2016-06-21,99.91,104.39,95.78
2016-06-22,99.83,104.26,95.73
2016-06-23,99.76,104.21,95.69
2016-06-24,99.7,104.17,95.66
2016-06-25,99.67,104.13,95.62
2016-06-26,99.62,104.08,95.59
2016-06-27,99.58,104.04,95.56
2016-06-28,99.55,103.99,95.52
2016-06-29,99.5,103.94,95.48
2016-06-30,99.45,103.89,95.44
2016-07-01,99.41,103.84,95.51
2016-07-02,99.39,103.78,95.54
2016-07-03,99.36,103.71,95.54
2016-07-04,99.33,103.66,95.52
2016-07-05,99.33,103.63,95.52
2016-07-06,99.31,103.61,95.51
2016-07-07,99.28,103.57,95.47
2016-07-08,99.24,103.52,95.44
2016-07-09,99.2,103.47,95.41
2016-07-10,99.17,103.43,95.38
2016-07-11,99.14,103.41,95.36
2016-07-12,99.12,103.38,95.34
2016-07-13,99.1,103.36,95.32
2016-07-14,99.06,103.31,95.27
2016-07-15,99.02,103.25,95.23
2016-07-16,98.96,103.18,95.19
2016-07-17,98.89,103.1,95.14
2016-07-18,98.85,103.05,95.12
2016-07-19,98.82,103.01,95.08
2016-07-20,98.78,102.96,95.05
2016-07-21,98.75,102.93,95.03
2016-07-22,98.73,102.9,95.01
2016-07-23,98.73,102.88,94.99
2016-07-24,98.69,102.85,94.97
2016-07-25,98.61,102.73,94.87
2016-07-26,98.49,102.56,94.78
2016-07-27,98.37,102.41,94.72
2016-07-28,98.28,102.27,94.64
2016-07-29,98.18,102.14,94.56
2016-07-30,98.09,102.02,94.5
2016-07-31,98.0,101.91,94.44
2016-08-01,97.93,101.82,94.39
2016-08-02,97.86,101.74,94.33
2016-08-03,97.79,101.65,94.28
2016-08-04,97.72,101.58,94.23
2016-08-05,97.66,101.51,94.19
2016-08-06,97.63,101.45,94.15
2016-08-07,97.58,101.39,94.1
2016-08-08,97.52,101.33,94.05
2016-08-09,97.47,101.27,94.01
2016-08-10,97.42,101.21,93.97
2016-08-11,97.37,101.16,93.92
2016-08-12,97.29,101.05,93.85
2016-08-13,97.22,101.03,93.79
2016-08-14,97.15,101.03,93.74
2016-08-15,97.09,101.03,93.69
2016-08-16,97.04,101.03,93.65
2016-08-17,96.98,101.03,93.61
2016-08-18,96.94,101.03,93.56
2016-08-19,96.89,101.03,93.51
2016-08-20,96.83,101.03,93.47
2016-08-21,96.79,101.03,93.43
2016-08-22,96.74,101.03,93.39
2016-08-23,96.7,101.03,93.35
2016-08-24,96.66,101.03,93.31
2016-08-25,96.62,101.03,93.26
2016-08-26,96.58,101.03,93.23
2016-08-27,96.54,101.03,93.19
2016-08-28,96.51,101.03,93.15
2016-08-29,96.47,101.03,93.11
2016-08-30,96.44,101.03,93.08
2016-08-31,96.41,101.03,93.05
2016-09-01,96.38,101.03,93.01
2016-09-02,96.35,101.03,92.97
2016-09-03,96.31,101.03,92.93
2016-09-04,96.28,101.03,92.9
2016-09-05,96.25,101.03,92.86
2016-09-06,96.22,101.03,92.83
2016-09-07,96.19,101.03,92.8
2016-09-08,96.16,101.03,92.77
2016-09-09,96.12,101.03,92.74
2016-09-10,96.1,101.03,92.71
2016-09-11,96.07,101.03,92.68
2016-09-12,96.04,101.03,92.65
2016-09-13,96.01,101.03,92.63
2016-09-14,95.97,101.03,92.57
2016-09-15,95.93,101.03,92.58
2016-09-16,95.93,101.03,92.57
2016-09-17,95.89,101.03,92.53
2016-09-18,95.85,101.03,92.49
2016-09-19,95.79,101.03,92.46
2016-09-20,95.75,101.03,92.42
2016-09-21,95.71,101.03,92.39
2016-09-22,95.68,101.03,92.36
2016-09-23,95.64,101.03,92.33
2016-09-24,95.62,101.03,92.31
2016-09-25,95.58,101.03,92.28
2016-09-26,95.56,101.03,92.25
2016-09-27,95.53,101.03,92.23
2016-09-28,95.49,101.03,92.2
2016-09-29,95.47,101.03,92.17
2016-09-30,95.43,101.03,92.14
2016-10-01,95.41,101.03,92.12
2016-10-02,95.38,101.03,92.09
2016-10-03,95.36,101.03,92.06
2016-10-04,95.34,101.03,92.03
2016-10-05,95.32,101.03,92.0
2016-10-06,95.29,101.03,91.98
2016-10-07,95.27,101.03,91.95
2016-10-08,95.24,101.03,91.92
2016-10-09,95.2,101.03,91.89
2016-10-10,95.19,101.03,91.87
2016-10-11,95.17,101.03,91.84
2016-10-12,95.13,101.03,91.81
2016-10-13,95.12,101.03,91.78
2016-10-14,95.12,101.03,91.79
2016-10-15,95.5,101.03,92.25
2016-10-16,95.78,101.03,92.62
2016-10-17,95.97,101.03,92.81
2016-10-18,96.13,101.03,92.93
2016-10-19,96.27,101.03,93.04
2016-10-20,96.39,101.03,93.11
2016-10-21,96.51,101.03,93.13
2016-10-22,96.7,101.03,93.16
2016-10-23,96.91,101.23,93.22
2016-10-24,97.15,101.57,93.35
2016-10-25,97.42,101.98,93.48
2016-10-26,97.68,102.33,93.63
2016-10-27,97.89,102.6,93.76
2016-10-28,98.06,102.87,93.87
2016-10-29,98.22,103.1,93.97
2016-10-30,98.36,103.3,94.06
2016-10-31,98.49,103.46,94.15
2016-11-01,98.61,103.61,94.23
2016-11-02,98.72,103.75,94.31
2016-11-03,98.81,103.84,94.37
2016-11-04,98.9,103.94,94.43
2016-11-05,99.11,104.1,94.58
2016-11-06,99.51,104.46,95.07
2016-11-07,99.7,104.81,95.3
2016-11-08,99.79,104.94,95.42
2016-11-09,99.89,105.05,95.52
2016-11-10,99.96,105.11,95.61
2016-11-11,100.06,105.21,95.69
2016-11-12,100.11,105.27,95.75
2016-11-13,100.18,105.35,95.81
2016-11-14,100.26,105.43,95.86
2016-11-15,100.34,105.54,95.9
2016-11-16,100.42,105.66,95.93
2016-11-17,100.51,105.78,95.98
2016-11-18,100.59,105.89,96.02
2016-11-19,100.68,106.01,96.09
2016-11-20,100.75,106.11,96.13
2016-11-21,101.47,106.32,96.65
2016-11-22,102.92,107.72,98.27
2016-11-23,103.09,108.72,98.36
2016-11-24,,109.38,98.89
2016-11-25,104.87,110.82,99.67
2016-11-26,104.78,111.3,99.52
2016-11-27,104.54,111.47,99.41
2016-11-28,104.41,111.52,99.33
2016-11-29,104.32,111.51,99.27
2016-11-30,104.26,111.48,99.21
2016-12-01,104.22,111.45,99.16
2016-12-02,104.19,111.38,99.11
2016-12-03,104.16,111.33,99.06
2016-12-04,104.12,111.27,99.03
2016-12-05,104.1,111.24,99.0
2016-12-06,104.08,111.21,98.95
2016-12-07,104.06,111.19,98.92
2016-12-08,104.05,111.16,98.88
2016-12-09,104.03,111.14,98.85
2016-12-10,104.03,111.13,98.82
2016-12-11,104.02,111.14,98.81
2016-12-12,104.01,111.13,98.79
2016-12-13,104.0,111.12,98.76
2016-12-14,103.99,111.08,98.74
2016-12-15,103.98,111.08,98.72
2016-12-16,103.97,111.06,98.71
2016-12-17,103.95,111.03,98.68
2016-12-18,103.94,111.02,98.67
2016-12-19,103.93,111.0,98.65
2016-12-20,104.04,111.04,98.8
2016-12-21,104.04,111.08,98.76
2016-12-22,103.99,111.06,98.69
2016-12-23,103.95,111.04,98.64
2016-12-24,103.92,111.01,98.6
2016-12-25,103.9,110.97,98.57
2016-12-26,103.87,110.94,98.54
2016-12-27,103.86,110.92,98.52
2016-12-28,103.84,110.9,98.49
2016-12-29,103.83,110.88,98.47
2016-12-30,103.81,110.84,98.45
2016-12-31,103.8,110.82,98.43
2017-01-01,103.78,110.79,98.42
2017-01-02,103.77,110.76,98.39
2017-01-03,103.76,110.73,98.38
2017-01-04,103.74,110.71,98.36
2017-01-05,103.73,110.67,98.35
2017-01-06,103.7,110.62,98.32
2017-01-07,103.69,110.59,98.31
2017-01-08,103.68,110.57,98.3
2017-01-09,103.67,110.55,98.29
2017-01-10,103.67,110.53,98.27
2017-01-11,103.65,110.46,98.26
2017-01-12,103.64,110.42,98.25
2017-01-13,103.64,110.39,98.25
2017-01-14,103.61,110.31,98.22
2017-01-15,103.58,110.24,98.2
2017-01-16,103.56,110.18,98.18
2017-01-17,103.54,110.11,98.18
2017-01-18,103.53,110.06,98.16
2017-01-19,103.52,110.02,98.16
2017-01-20,103.51,109.99,98.15
2017-01-21,103.49,109.95,98.14
2017-01-22,103.47,109.92,98.13
2017-01-23,103.47,109.9,98.12
2017-01-24,103.48,109.9,98.13
2017-01-25,103.46,109.88,98.11
2017-01-26,103.46,109.87,98.11
2017-01-27,103.45,109.87,98.11
2017-01-28,103.44,109.86,98.11
2017-01-29,103.44,109.86,98.11
2017-01-30,103.46,109.86,98.11
2017-01-31,103.45,109.85,98.1
2017-02-01,103.44,109.85,98.1
2017-02-02,103.44,109.85,98.11
2017-02-03,103.53,109.91,98.24
2017-02-04,103.54,109.92,98.26
2017-02-05,103.72,109.93,98.33
2017-02-06,103.76,110.29,98.48
2017-02-07,103.73,110.41,98.4
2017-02-08,103.68,110.46,98.34
2017-02-09,103.65,110.49,98.31
2017-02-10,103.63,110.51,98.28
2017-02-11,103.62,110.52,98.26
2017-02-12,103.6,110.52,98.23
2017-02-13,103.59,110.53,98.21
2017-02-14,103.57,110.54,98.2
2017-02-15,103.57,110.56,98.18
2017-02-16,103.58,110.58,98.18
2017-02-17,103.57,110.59,98.16
2017-02-18,103.56,110.58,98.15
2017-02-19,103.56,110.58,98.14
2017-02-20,103.55,110.58,98.13
2017-02-21,103.54,110.58,98.12
2017-02-22,103.54,110.58,98.11
2017-02-23,103.54,110.6,98.11
2017-02-24,103.55,110.62,98.11
2017-02-25,103.53,110.6,98.09
2017-02-26,103.51,110.58,98.07
2017-02-27,103.51,110.57,98.07
2017-02-28,103.53,110.6,98.08
2017-03-01,103.52,110.6,98.08
2017-03-02,103.51,110.58,98.06
2017-03-03,103.5,110.57,98.05
2017-03-04,103.54,110.58,98.09
2017-03-05,103.56,110.6,98.12
2017-03-06,103.54,110.58,98.09
2017-03-07,103.52,110.55,98.08
2017-03-08,103.5,110.5,98.06
2017-03-09,103.48,110.46,98.04
2017-03-10,103.49,110.46,98.05
2017-03-11,103.49,110.45,98.05
2017-03-12,103.49,110.45,98.04
2017-03-13,103.48,110.43,98.04
2017-03-14,103.47,110.39,98.02
2017-03-15,103.46,110.35,98.01
2017-03-16,103.45,110.33,98.0
2017-03-17,103.45,110.31,98.0
2017-03-18,103.45,110.31,98.0
2017-03-19,103.45,110.3,98.0
2017-03-20,103.47,110.31,98.02
2017-03-21,103.48,110.31,98.03
2017-03-22,103.48,110.29,98.03
2017-03-23,103.47,110.25,98.02
2017-03-24,103.64,110.33,98.2
2017-03-25,103.77,110.49,98.28
2017-03-26,103.88,110.78,98.51
2017-03-27,103.89,110.86,98.53
2017-03-28,103.88,110.89,98.51
2017-03-29,103.85,110.9,98.49
2017-03-30,103.84,110.91,98.48
2017-03-31,103.83,110.92,98.48
2017-04-01,103.83,110.91,98.47
2017-04-02,103.83,110.9,98.47
2017-04-03,103.82,110.88,98.45
2017-04-04,103.8,110.87,98.43
2017-04-05,103.78,110.86,98.42
2017-04-06,103.78,110.84,98.41
2017-04-07,103.76,110.8,98.38
2017-04-08,103.75,110.79,98.37
2017-04-09,103.75,110.79,98.37
2017-04-10,103.76,110.79,98.37
2017-04-11,103.76,110.78,98.36
2017-04-12,103.75,110.74,98.35
2017-04-13,103.76,110.7,98.34
2017-04-14,103.75,110.65,98.34
2017-04-15,103.76,110.64,98.34
2017-04-16,103.75,110.62,98.32
2017-04-17,103.73,110.6,98.31
2017-04-18,103.72,110.56,98.29
2017-04-19,103.69,110.51,98.27
2017-04-20,103.67,110.45,98.24
2017-04-21,103.63,110.38,98.2
2017-04-22,103.6,110.32,98.17
2017-04-23,103.6,110.29,98.16
2017-04-24,103.61,110.31,98.17
2017-04-25,103.62,110.32,98.17
2017-04-26,103.61,110.32,98.18
2017-04-27,103.61,110.32,98.17
2017-04-28,103.59,110.27,98.14
2017-04-29,103.55,110.22,98.11
2017-04-30,103.51,110.16,98.07
2017-05-01,103.52,110.13,98.09
2017-05-02,103.52,110.12,98.07
2017-05-03,103.49,110.06,98.04
2017-05-04,103.47,110.01,98.02
2017-05-05,103.45,109.97,98.0
2017-05-06,103.49,109.95,98.02
2017-05-07,103.53,110.0,98.07
2017-05-08,103.52,109.99,98.04
2017-05-09,103.5,109.97,98.03
2017-05-10,103.5,109.98,98.02
2017-05-11,103.49,109.96,98.01
2017-05-12,103.48,109.94,98.0
2017-05-13,103.49,109.93,98.0
2017-05-14,103.5,109.92,98.01
2017-05-15,103.5,109.91,98.0
2017-05-16,103.5,109.93,98.0
2017-05-17,103.55,110.02,98.03
2017-05-18,103.56,110.1,98.04
2017-05-19,103.59,110.18,98.06
2017-05-20,103.59,110.23,98.05
2017-05-21,103.56,110.23,98.02
2017-05-22,103.55,110.23,98.0
2017-05-23,103.54,110.22,98.0
2017-05-24,103.56,110.23,98.01
2017-05-25,103.56,110.21,98.0
2017-05-26,103.58,110.24,98.01
2017-05-27,103.57,110.25,98.0
2017-05-28,103.57,110.29,97.99
2017-05-29,103.56,110.32,97.99
2017-05-30,103.56,110.33,97.98
2017-05-31,103.54,110.3,97.97
2017-06-01,103.53,110.28,97.96
2017-06-02,103.5,110.23,97.93
2017-06-03,103.48,110.17,97.92
2017-06-04,103.47,110.15,97.9
2017-06-05,103.47,110.13,97.88
2017-06-06,103.48,110.12,97.88
2017-06-07,103.44,110.05,97.83
2017-06-08,103.39,109.96,97.8
2017-06-09,103.37,109.91,97.79
2017-06-10,103.36,109.89,97.78
2017-06-11,103.35,109.88,97.78
2017-06-12,103.35,109.89,97.77
2017-06-13,103.36,109.9,97.77
2017-06-14,103.36,109.91,97.77
2017-06-15,103.34,109.91,97.76
2017-06-16,103.34,109.92,97.76
2017-06-17,103.33,109.91,97.75
2017-06-18,103.33,109.9,97.75
2017-06-19,103.31,109.87,97.73
2017-06-20,103.31,109.86,97.73
2017-06-21,103.29,109.84,97.72
2017-06-22,103.31,109.83,97.73
2017-06-23,103.24,109.69,97.66
2017-06-24,103.2,109.6,97.64
2017-06-25,103.19,109.55,97.64
2017-06-26,103.18,109.49,97.62
2017-06-27,103.18,109.46,97.61
2017-06-28,103.14,109.35,97.6
2017-06-29,103.11,109.26,97.58
2017-06-30,103.04,109.12,97.5
2017-07-01,102.99,109.0,97.46
2017-07-02,102.97,108.91,97.43
2017-07-03,102.95,108.85,97.42
2017-07-04,102.93,108.78,97.39
2017-07-05,102.91,108.76,97.38
2017-07-06,102.91,108.74,97.37
2017-07-07,102.91,108.73,97.37
2017-07-08,102.92,108.73,97.37
2017-07-09,102.95,108.76,97.4
2017-07-10,102.77,108.61,97.29
2017-07-11,102.73,108.49,97.27
2017-07-12,102.71,108.42,97.26
2017-07-13,102.68,108.36,97.24
2017-07-14,102.66,108.3,97.22
2017-07-15,102.64,108.26,97.21
2017-07-16,102.63,108.23,97.2
2017-07-17,102.62,108.19,97.19
2017-07-18,102.62,108.18,97.19
2017-07-19,102.61,108.15,97.18
2017-07-20,102.6,108.13,97.17
2017-07-21,102.58,108.11,97.16
2017-07-22,102.58,108.1,97.16
2017-07-23,102.58,108.09,97.16
2017-07-24,102.57,108.09,97.15
2017-07-25,102.55,108.08,97.14
2017-07-26,102.54,108.05,97.13
2017-07-27,102.53,108.03,97.12
2017-07-28,102.51,108.02,97.11
2017-07-29,102.5,108.0,97.1
2017-07-30,102.5,107.99,97.11
2017-07-31,102.49,107.98,97.1
2017-08-01,102.48,107.98,97.09
2017-08-02,102.47,107.95,97.09
2017-08-03,102.46,107.94,97.08
2017-08-04,102.46,107.94,97.07
2017-08-05,102.45,107.94,97.07
2017-08-06,102.46,107.94,97.07
2017-08-07,102.46,107.93,97.07
2017-08-08,102.45,107.91,97.06
2017-08-09,102.45,107.9,97.06
2017-08-10,102.44,107.9,97.06
2017-08-11,102.43,107.88,97.04
2017-08-12,102.41,107.85,97.03
2017-08-13,102.39,107.82,97.02
2017-08-14,102.38,107.8,97.01
2017-08-15,102.37,107.78,97.01
2017-08-16,102.37,107.77,97.0
2017-08-17,102.36,107.76,97.0
2017-08-18,102.36,107.77,96.99
2017-08-19,102.36,107.77,96.99
2017-08-20,102.36,107.78,96.99
2017-08-21,102.35,107.78,96.98
2017-08-22,102.34,107.76,96.97
2017-08-23,102.32,107.75,96.96
2017-08-24,102.25,107.78,96.93
2017-08-25,102.23,107.64,96.91
2017-08-26,102.2,107.84,96.89
2017-08-27,102.21,107.93,96.88
2017-08-28,102.24,107.94,96.88
2017-08-29,102.21,107.69,96.86
2017-08-30,102.19,107.63,96.86
2017-08-31,102.17,107.64,96.85
2017-09-01,102.21,108.09,96.85
2017-09-02,102.26,108.27,96.84
2017-09-03,102.28,108.35,96.85
2017-09-04,102.3,108.4,96.85
2017-09-05,102.33,108.45,96.86
2017-09-06,102.34,108.48,96.87
2017-09-07,102.36,108.51,96.86
2017-09-08,102.38,108.54,96.88
2017-09-09,102.37,108.55,96.88
2017-09-10,102.39,108.48,96.91
2017-09-11,102.35,108.46,96.87
2017-09-12,102.32,108.41,96.86
2017-09-13,102.29,108.38,96.84
2017-09-14,102.29,108.36,96.84
2017-09-15,102.28,108.36,96.83
2017-09-16,102.27,108.32,96.82
2017-09-17,102.26,108.31,96.82
2017-09-18,102.23,108.3,96.8
2017-09-19,102.21,108.25,96.79
2017-09-20,102.17,108.19,96.77
2017-09-21,102.14,108.15,96.77
2017-09-22,102.12,108.11,96.76
2017-09-23,102.11,108.1,96.76
2017-09-24,102.12,108.11,96.75
2017-09-25,102.11,108.11,96.75
2017-09-26,102.08,108.07,96.77
2017-09-27,102.05,108.0,96.75
2017-09-28,101.97,107.91,96.73
2017-09-29,101.93,107.84,96.69
2017-09-30,101.91,107.8,96.69
2017-10-01,101.89,107.76,96.68
2017-10-02,101.88,107.73,96.68
2017-10-03,101.87,107.73,96.67
2017-10-04,101.85,107.7,96.67
2017-10-05,101.85,107.69,96.66
2017-10-06,101.84,107.68,96.65
2017-10-07,101.82,107.66,96.64
2017-10-08,101.81,107.63,96.63
2017-10-09,101.79,107.6,96.62
2017-10-10,101.77,107.57,96.62
2017-10-11,101.75,107.54,96.62
2017-10-12,101.73,107.51,96.6
2017-10-13,101.71,107.49,96.6
2017-10-14,101.7,107.47,96.6
2017-10-15,101.68,107.44,96.6
2017-10-16,101.67,107.42,96.59
2017-10-17,101.66,107.41,96.57
2017-10-18,101.65,107.39,96.56
2017-10-19,101.64,107.37,96.56
2017-10-20,101.62,107.35,96.55
2017-10-21,101.6,107.32,96.53
2017-10-22,101.59,107.3,96.52
2017-10-23,101.58,107.29,96.52
2017-10-24,101.56,107.26,96.51
2017-10-25,101.54,107.23,96.5
2017-10-26,101.52,107.2,96.49
2017-10-27,101.51,107.17,96.47
2017-10-28,101.5,107.15,96.46
2017-10-29,101.47,107.13,96.45
2017-10-30,101.46,107.11,96.44
2017-10-31,101.44,107.09,96.44
2017-11-01,101.41,107.06,96.44
2017-11-02,101.39,107.02,96.42
2017-11-03,101.37,107.0,96.4
2017-11-04,101.36,106.97,96.39
2017-11-05,101.44,106.97,96.44
2017-11-06,101.44,106.92,96.45
2017-11-07,101.35,106.85,96.37
2017-11-08,101.3,106.79,96.34
2017-11-09,101.26,106.73,96.31
2017-11-10,101.23,106.67,96.31
2017-11-11,101.19,106.6,96.27
2017-11-12,101.16,106.56,96.26
2017-11-13,101.12,106.51,96.24
2017-11-14,101.09,106.45,96.21
2017-11-15,101.03,106.39,96.2
2017-11-16,101.0,106.32,96.18
2017-11-17,100.96,106.26,96.15
2017-11-18,100.91,106.2,96.13
2017-11-19,100.87,106.14,96.1
2017-11-20,100.84,106.1,96.11
2017-11-21,100.81,106.05,96.09
2017-11-22,100.78,106.01,96.07
2017-11-23,100.74,105.96,96.06
2017-11-24,100.72,105.93,96.05
2017-11-25,100.7,105.91,96.03
2017-11-26,100.68,105.89,96.02
2017-11-27,100.66,105.87,96.03
2017-11-28,100.64,105.83,95.98
2017-11-29,100.61,105.8,95.97
2017-11-30,100.57,105.75,95.95
2017-12-01,100.55,105.71,95.93
2017-12-02,100.52,105.67,95.92
2017-12-03,100.48,105.63,95.91
2017-12-04,100.46,105.6,95.91
2017-12-05,100.44,105.56,95.89
2017-12-06,100.41,105.52,95.87
2017-12-07,100.37,105.47,95.86
2017-12-08,100.35,105.44,95.84
2017-12-09,100.33,105.42,95.83
2017-12-10,100.3,105.39,95.81
2017-12-11,102.12,105.7,96.74
2017-12-12,102.81,107.36,97.82
2017-12-13,102.86,107.95,97.8
2017-12-14,102.89,108.29,97.8
2017-12-15,102.92,108.53,97.83
2017-12-16,102.95,108.71,97.85
2017-12-17,102.98,108.84,97.88
2017-12-18,103.01,108.96,97.9
2017-12-19,103.03,109.05,97.92
2017-12-20,103.05,109.11,97.93
2017-12-21,103.07,109.18,97.95
2017-12-22,103.09,109.23,97.96
2017-12-23,103.11,109.29,97.97
2017-12-24,103.13,109.35,97.98
2017-12-25,103.17,109.41,97.99
2017-12-26,103.17,109.43,98.0
2017-12-27,103.22,109.53,98.04
2017-12-28,103.22,109.59,98.05
2017-12-29,103.21,109.6,98.03
2017-12-30,103.21,109.61,98.02
2017-12-31,103.21,109.65,98.05
2018-01-01,103.26,109.7,98.06
2018-01-02,103.27,109.75,98.06
2018-01-03,103.28,109.78,98.06
2018-01-04,103.32,109.84,98.08
2018-01-05,103.36,109.92,98.12
2018-01-06,103.35,109.95,98.11
2018-01-07,103.35,109.97,98.11
2018-01-08,103.37,110.01,98.11
2018-01-09,103.84,110.33,98.54
2018-01-10,103.84,110.59,98.52
2018-01-11,103.73,110.62,98.42
2018-01-12,103.66,110.6,98.37
2018-01-13,103.6,110.56,98.31
2018-01-14,103.57,110.55,98.29
2018-01-15,103.54,110.52,98.25
2018-01-16,103.53,110.52,98.22
2018-01-17,103.52,110.51,98.19
2018-01-18,103.5,110.49,98.18
2018-01-19,103.49,110.47,98.15
2018-01-20,103.48,110.45,98.13
2018-01-21,103.47,110.44,98.12
2018-01-22,103.46,110.44,98.11
2018-01-23,103.47,110.44,98.12
2018-01-24,103.47,110.45,98.1
2018-01-25,103.48,110.41,98.09
2018-01-26,103.45,110.4,98.08
2018-01-27,103.5,110.43,98.13
2018-01-28,103.5,110.44,98.13
2018-01-29,103.49,110.43,98.11
2018-01-30,103.47,110.41,98.09
2018-01-31,103.47,110.41,98.08
2018-02-01,103.47,110.43,98.08
2018-02-02,103.46,110.41,98.06
2018-02-03,103.45,110.39,98.04
2018-02-04,103.43,110.36,98.02
2018-02-05,103.42,110.32,98.02
2018-02-06,103.41,110.32,98.01
2018-02-07,103.41,110.3,97.99
2018-02-08,103.4,110.3,97.97
2018-02-09,103.38,110.26,97.96
2018-02-10,103.37,110.25,97.95
2018-02-11,103.37,110.23,97.93
2018-02-12,103.36,110.21,97.92
2018-02-13,103.35,110.19,97.91
2018-02-14,103.34,110.17,97.91
2018-02-15,103.33,110.16,97.9
2018-02-16,103.32,110.16,97.89
2018-02-17,103.35,110.18,97.9
2018-02-18,103.38,110.22,97.92
2018-02-19,103.37,110.23,97.92
2018-02-20,103.36,110.23,97.9
2018-02-21,103.35,110.23,97.9
2018-02-22,103.34,110.21,97.88
2018-02-23,103.33,110.2,97.87
2018-02-24,103.32,110.17,97.87
2018-02-25,103.32,110.15,97.86
2018-02-26,103.33,110.16,97.87
2018-02-27,103.32,110.13,97.85
2018-02-28,103.31,110.09,97.85
2018-03-01,103.3,110.05,97.85
2018-03-02,103.52,110.08,98.03
2018-03-03,103.6,110.22,98.13
2018-03-04,103.64,110.36,98.2
2018-03-05,103.62,110.4,98.19
